AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
Current_Assets,14.7,18.3,22.1,25.7,30.8,34.0,36.8,13.1,9.8,1.7,0.9,0.5,0.5,0.3,0.7,0.5,0.5,0.5,0.7,0.8
Current_Liabilities,2.4,2.5,2.5,2.4,1.8,1.8,1.7,1.5,1.4,1.7,1.6,1.5,1.4,1.3,1.2,0.9,0.9,0.8,1.2,0.6
Diluted_EPS,-0.205,-0.202,-0.168,-0.198,-0.166,-0.224,-0.148,-0.083,-0.237,-0.071,-0.212,-0.078,-0.063,-0.195,0.1,0.0,-0.005,-0.019,-0.013,-0.014
Goodwill_Intangibles,1.3,1.3,1.0,0.9,0.7,0.6,0.4,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,1.6,1.3,1.3,1.1,0.8,0.5,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.2,0.3,0.2,0.3,0.1,0.1
LT_Debt,5.3,5.3,5.3,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.1,0.1,0.1,0.0,1.9,0.9,0.5,0.6,0.2,0.0,0.1
Shares_Diluted,17.1594,17.1369,17.1645,17.0226,16.988,16.9506,13.9836,9.8276,5.1551,3.356,2.8574,2.4669,2.4137,1.8412,2.7155,28.0113,25.0007,24.7058,23.4639,20.8016
Total_Assets,30.1,32.8,35.7,38.2,34.0,36.3,38.6,14.4,10.2,1.9,1.1,0.7,0.7,0.5,0.8,0.6,0.6,0.6,0.7,0.8
Total_Liabilities,8.5,8.6,8.8,8.8,2.1,2.1,2.1,1.9,1.4,1.7,1.6,1.5,1.4,1.4,1.3,0.9,0.9,0.8,1.2,0.6
