AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,7.9,11.2,14.0,13.4,13.5,32.0,19.0,7.2
Current_Liabilities,66.2,70.7,48.7,52.6,42.6,43.0,21.9,13.8
Diluted_EPS,,-6.438,-22.573,-41.406,-32.178,-36.881,-54.5,-11.839
Goodwill_Intangibles,17.0,17.1,0.2,11.3,12.2,12.8,13.1,13.7
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,6.9,7.2,19.0,17.6,18.0,18.1,18.2,18.2
Revenue,3.9,4.2,3.7,7.7,3.3,4.1,4.7,3.0
Shares_Diluted,5.5427,2.8539,1.0881,0.9452,0.6028,0.5809,0.5272,0.6927
Total_Assets,36.9,41.2,26.6,37.4,38.0,53.6,37.5,28.5
Total_Liabilities,75.6,80.1,68.2,70.7,61.1,61.5,40.4,32.2
