AAII_QTR_DATA,01/31/2023,10/31/2022,07/31/2022,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018
Current_Assets,3640.3,3203.6,2976.0,2733.1,2571.0,2360.1,2252.0,2038.0,2292.3,1340.8,1316.0,1248.5,1171.6,1053.2,1005.4,311.3,331.4,305.6,
Current_Liabilities,2109.1,1817.1,1649.3,1497.1,1406.8,1241.5,1136.8,982.8,863.6,702.0,603.3,555.6,493.1,415.6,341.8,302.7,281.4,223.7,
Diluted_EPS,-0.202,-0.235,-0.212,-0.136,-0.183,-0.221,-0.253,-0.379,-0.086,-0.112,-0.138,-0.09,-0.136,-0.174,-0.399,-0.132,-0.159,-0.215,-0.1669999999999999
Goodwill_Intangibles,517.5,519.8,505.9,510.2,513.8,456.8,459.9,463.4,99.2,99.5,8.5,8.1,8.2,8.4,8.5,8.7,9.0,9.1,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,741.0,740.6,740.3,739.9,739.5,739.1,738.8,738.4,738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,637.4,580.9,535.2,487.8,431.0,380.1,337.7,302.8,264.9,232.5,199.0,178.1,152.1,125.1,108.1,96.1,80.5,66.4,55.7
Shares_Diluted,235.05,233.785,232.554,231.179,229.692,228.293,226.362,224.153,221.728,219.401,216.695,213.129,208.221,204.096,130.091,196.689,196.689,196.689,
Total_Assets,5026.5,4469.4,4154.2,3835.8,3618.4,3299.6,3136.0,2881.2,2732.5,1749.5,1617.0,1519.4,1404.9,1256.1,1171.6,457.4,433.2,389.6,
Total_Liabilities,3562.9,3155.2,2928.8,2733.3,2592.6,2351.4,2231.8,2031.9,1862.0,936.0,826.0,767.2,662.8,539.0,443.5,384.6,363.1,293.0,
