AAII_QTR_DATA,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,179.0,177.5,200.4,217.0,203.0,200.1,165.2,149.5,148.4
Current_Liabilities,92.5,90.0,107.8,110.2,103.4,100.4,90.8,76.3,74.4
Diluted_EPS,0.07,-0.195,-0.015,0.266,-0.083,-0.278,-0.164,-0.101,-0.168
Goodwill_Intangibles,14.3,14.3,14.3,15.3,15.5,41.8,30.3,30.5,30.8
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,69.6,35.4,64.5,73.9,66.6,51.7,48.5,50.2,46.3
Shares_Diluted,47.841,47.313,47.902,48.821,47.78,46.267,45.585,45.442,45.018
Total_Assets,295.9,293.8,315.6,317.5,311.5,297.0,262.4,241.9,236.1
Total_Liabilities,193.5,196.8,213.6,211.1,215.4,206.4,168.5,142.4,133.9
