AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
Current_Assets,,,,,,,,,389.2,357.1,,,,,,
Current_Liabilities,,,,,,,,,189.6,203.5,,,,,,
Diluted_EPS,,,,,,,,,0.003,-0.06,0.031,0.0,-0.036,-0.033,-0.005,-0.054
Goodwill_Intangibles,,,,,,,,,1103.6,1082.4,,,,,,
Inventory,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.1,340.8,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,,,,,,,,193.5,154.7,130.7,131.7,133.3,128.3,133.0,107.2
Shares_Diluted,176.2937,235.7913,234.1758,233.5456,172.0648,226.8383,225.9344,225.5902,223.0159,223.0159,,,,,,
Total_Assets,,,,,,,,,1522.3,1468.7,,,,,,
Total_Liabilities,,,,,,,,,628.3,577.3,,,,,,
