AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021
Current_Assets,87.3,100.1,106.6,85.9,93.4,114.0,151.4,172.2
Current_Liabilities,107.3,74.4,55.2,30.3,81.9,20.0,23.5,52.7
Diluted_EPS,-115.014,-7.617,-26.755,-94.994,-105.573,-242.956,249.617,14.887
Goodwill_Intangibles,62.7,68.6,63.4,13.8,14.1,13.7,13.8,13.7
Inventory,22.1,28.8,20.8,7.1,5.5,3.8,2.9,3.5
LT_Debt,102.9,72.2,69.8,54.5,55.5,0.4,0.4,0.8
Revenue,34.4,49.8,17.4,32.8,7.8,,62.1,13.2
Shares_Diluted,1.0448,0.9795,0.9646,0.3029,0.2419,0.1964,0.1691,0.1339
Total_Assets,561.5,610.9,596.3,518.9,490.3,225.7,259.1,234.0
Total_Liabilities,355.0,291.1,268.9,212.1,263.4,26.2,29.1,59.5
