AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,137.1,128.2,106.8,119.0,109.4,105.8,147.7,105.3,103.6,98.5,117.2,99.1,88.9,71.3,71.6,64.5
Current_Liabilities,29.4,30.9,21.2,22.2,30.3,28.2,63.7,69.1,60.2,67.7,76.4,56.1,60.4,52.8,56.6,43.8
Diluted_EPS,-0.5,1.512,-0.438,2.604,0.1,-1.948,0.727,-1.013,-0.292,0.20199999999999999,-0.145,1.889,0.629,0.831,-0.893,0.494
Goodwill_Intangibles,22.1,23.4,4.2,4.2,4.2,4.2,4.2,4.2,5.1,5.0,5.1,5.1,5.6,5.2,5.7,5.8
Inventory,86.1,75.2,76.4,82.6,75.8,72.0,67.7,71.0,63.9,60.6,68.1,40.4,36.5,27.5,39.6,29.5
LT_Debt,137.6,129.3,105.4,93.4,83.8,81.9,85.0,44.3,53.7,43.1,40.0,45.5,36.3,32.9,33.4,44.1
Revenue,50.9,51.4,45.4,43.2,37.0,46.7,55.8,35.6,37.0,65.6,73.3,50.7,47.2,67.3,55.5,92.7
Shares_Diluted,2.866,2.874,2.882,2.901,2.89,2.882,2.887,2.882,2.8819999999999997,2.908,2.9730000000000003,3.025,2.833,3.0660000000000003,3.042,3.05
Total_Assets,213.2,207.6,163.8,155.6,145.1,140.8,185.2,148.4,153.2,151.4,158.4,142.7,133.7,115.1,116.9,117.7
Total_Liabilities,189.1,183.0,143.6,133.8,131.4,127.0,164.3,128.7,129.6,127.4,136.0,116.3,113.7,90.8,93.6,91.0
