AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,15.0,23.6,34.0,48.2,59.4,65.0,54.6,70.3
Current_Liabilities,28.5,23.5,23.7,25.9,22.2,14.7,8.0,5.9
Diluted_EPS,-0.698,-0.597,-0.658,-0.824,-0.629,-0.514,-0.446,-0.724
Goodwill_Intangibles,14.4,14.7,15.1,15.2,15.5,15.9,15.6,15.8
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.3,0.0,0.0,0.0,0.0,0.1
Shares_Diluted,19.3953,19.341,19.289,19.2561,19.2231,18.1524,19.1207,17.6045
Total_Assets,77.6,85.9,97.3,105.5,117.7,121.3,107.6,106.4
Total_Liabilities,45.0,40.7,41.6,38.4,35.5,28.8,22.4,6.4
