AAII_QTR_DATA,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Current_Assets,25.4,25.5,28.1,20.8,38.3,42.7,64.5,88.7
Current_Liabilities,61.0,61.5,65.0,15.4,8.0,74.1,96.6,16.5
Diluted_EPS,-0.332,-0.328,-0.534,-0.301,-0.156,-0.039,-0.26,-0.151
Goodwill_Intangibles,63.4,63.9,66.5,67.1,67.8,68.4,69.0,69.6
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.2,42.1,62.3,0.4,0.4,102.4
Revenue,27.8,32.4,57.1,26.9,33.8,43.4,110.1,68.5
Shares_Diluted,12.351,12.339,12.323,12.243,12.211,12.209,12.19,12.096
Total_Assets,97.0,99.9,107.5,101.7,120.0,125.9,149.4,175.6
Total_Liabilities,63.6,63.9,68.9,61.4,76.7,80.7,103.9,126.3
