AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,3848.0,4434.3,2252.0,3313.2,2356.5,2624.2,1864.6,1778.3,1240.1,1651.6,1871.1,1013.0,1288.0,1549.5,1064.6,1037.5
Current_Liabilities,3568.5,4112.5,1990.4,3086.3,2145.2,2425.6,1718.0,1627.8,1117.3,1497.9,1753.5,918.5,1201.3,1483.7,1028.7,958.1
Diluted_EPS,0.988,1.579,0.837,0.522,0.9,1.107,0.419,0.472,1.5730000000000002,1.078,0.777,0.67,1.644,0.81,0.54,0.491
Goodwill_Intangibles,107.9,108.9,109.9,110.9,112.0,51.9,52.2,52.3,52.3,52.4,52.4,52.5,52.5,52.6,52.6,52.7
Inventory,1.6,0.7,1.1,0.9,0.9,1.1,1.2,0.9,1.4,0.9,1.2,0.7,0.8,0.9,0.8,0.6
LT_Debt,29.0,26.9,27.4,27.8,28.3,28.7,29.1,29.6,30.0,30.4,30.9,31.3,31.7,32.2,32.6,33.0
Revenue,316.9,353.5,285.0,256.2,242.1,272.2,220.9,196.5,424.0,242.4,193.4,175.0,369.3,199.9,150.3,133.3
Shares_Diluted,58.067,58.219,58.188,58.19,58.092,58.394,58.204,58.171,58.2415,58.44,58.371,58.383,58.393,58.3162,58.1573,58.5451
Total_Assets,4891.7,5444.6,3215.1,4218.0,3233.1,3406.8,2607.9,2485.2,1921.5,2309.7,2486.9,1592.0,1826.2,2062.8,1521.9,1468.2
Total_Liabilities,3897.6,4435.6,2321.4,3392.7,2440.8,2661.3,1952.3,1852.8,1335.6,1709.9,1960.3,1117.1,1391.4,1664.3,1187.2,1107.8
