AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,402.0,445.0,466.0,506.0,681.0,754.0,599.0,631.0,660.0,689.0,633.0,650.0
Current_Liabilities,174.0,168.0,173.0,183.0,205.0,210.0,293.0,309.0,319.0,312.0,333.0,332.0
Diluted_EPS,0.495,-2.724,-2.678,-0.921,-0.984,1.526,3.157,0.854,-3.235,1.022,2.404,2.454
Goodwill_Intangibles,,,,,,,73.0,64.0,69.0,70.0,50.0,53.0
Inventory,160.0,204.0,224.0,315.0,367.0,330.0,395.0,416.0,459.0,473.0,398.0,377.0
LT_Debt,3.0,3.0,4.0,4.0,4.0,4.0,5.0,24.0,50.0,45.0,0.0,108.0
Revenue,329.0,282.0,314.0,306.0,268.0,471.0,587.0,616.0,602.0,639.0,695.0,704.0
Shares_Diluted,32.315,33.044,33.608,33.675,34.548,35.381,36.739,35.137,34.626,35.225,35.78,35.051
Total_Assets,1075.0,1127.0,1245.0,1382.0,1559.0,1631.0,1695.0,1635.0,1659.0,1766.0,1699.0,1729.0
Total_Liabilities,536.0,545.0,561.0,655.0,552.0,569.0,708.0,768.0,824.0,822.0,793.0,891.0
