AAII_QTR_DATA,01/31/2023,10/31/2022,07/31/2022,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
Current_Assets,1.2,1.3,1.4,1.4,1.3,1.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.0,0.0,0.0,0.0,0.0,0.001,-0.006,0.0,0.0,0.0,-0.035,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0
Goodwill_Intangibles,0.3,0.3,0.3,0.3,0.3,0.2,0.2,,,,,,,,0.0,0.0,0.0,0.0,0.0
Inventory,0.7,0.7,0.8,0.8,0.8,0.8,0.8,,,,,,,,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.1,,,,0.4,,,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,251.4807,250.6064,250.853,250.5242,250.5242,250.5242,23.002,23.002,23.002,23.002,23.002,23.002,23.0022,23.002,23.002,23.002,23.002,23.002,22.7665
Total_Assets,1.5,1.6,1.7,1.7,1.6,1.8,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total_Liabilities,0.1,0.2,0.2,0.2,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
