AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019
Current_Assets,209.2,218.1,225.4,278.2,285.3,314.4,342.7,0.6,0.9,1.0,1.1,1.2,1.4,277.0,0.1
Current_Liabilities,23.2,26.6,20.2,18.5,15.8,9.5,10.6,1.5,0.4,0.5,0.5,0.5,0.4,0.4,0.0
Diluted_EPS,-0.142,-0.215,-0.129,0.107,-0.156,-0.133,-0.471,-0.031,-0.85,-0.003,0.0,0.017,0.07,0.003,0.0
Goodwill_Intangibles,85.3,85.8,80.4,36.1,37.0,25.9,0.9,,,,,,,,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,45.3,38.1,45.7,35.6,26.6,20.3,13.0,,,,,,,,0.0
Shares_Diluted,71.9928,71.6531,71.4661,78.4974,70.7741,69.2987,51.5696,34.375,24.6898,34.3593,34.3688,34.3572,31.7568,32.7107,33.75
Total_Assets,322.4,325.0,326.7,324.2,326.6,343.4,346.1,278.8,277.8,278.2,278.4,278.4,277.7,277.0,0.1
Total_Liabilities,52.2,50.5,44.0,31.9,45.2,52.2,49.5,48.8,46.8,10.1,10.1,10.1,10.0,10.0,0.0
