AAII_QTR_DATA,08/31/2022,05/31/2022,02/28/2022,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018
Current_Assets,169.1,432.8,472.4,522.7,622.8,640.3,584.5,1008.7,634.4,648.3,493.3,586.8,386.5,423.5,384.2,475.2
Current_Liabilities,224.1,486.8,517.0,571.3,453.0,497.6,433.1,866.1,438.6,465.0,308.6,394.0,232.5,264.5,164.1,238.1
Diluted_EPS,-0.511,-0.043,-0.236,-0.251,3.242,-0.214,3.543,0.76,1.483,0.225,0.235,-0.068,0.177,0.005,0.184,0.014
Goodwill_Intangibles,320.7,331.6,333.3,345.3,418.2,419.1,409.4,374.6,419.4,424.8,440.3,428.2,208.1,159.8,107.7,105.0
Inventory,1.0,1.0,1.0,1.1,3.4,3.6,3.5,0.8,4.3,4.1,4.1,4.1,3.4,2.4,2.8,1.3
LT_Debt,0.1,0.1,0.1,0.1,276.2,281.2,285.0,286.0,315.1,311.1,319.5,330.3,0.0,0.0,0.0,0.0
Revenue,57.2,62.0,123.8,198.7,149.4,114.7,149.0,209.2,107.1,127.0,162.6,111.6,108.5,77.7,98.0,57.1
Shares_Diluted,29.6674,29.6674,29.6814,29.8051,7.4476,29.8314,7.4634,30.0395,7.4988,30.1143,120.6318,120.5662,121.0106,123.0345,124.9455,127.0993
Total_Assets,775.1,1083.4,1123.8,1223.5,1500.2,1532.4,1440.5,1911.9,1503.8,1536.3,1378.1,1221.3,734.4,726.7,630.1,683.5
Total_Liabilities,465.1,748.8,782.4,862.5,1066.2,1121.9,1031.3,1523.8,1082.4,1113.0,946.5,794.5,298.7,321.1,194.9,267.3
