AAII_QTR_DATA,01/31/2021,10/11/2020,07/19/2020,04/26/2020,02/02/2020,10/13/2019,07/21/2019,04/28/2019,02/03/2019,10/14/2018,07/22/2018
Current_Assets,6239.1,6688.3,6469.4,6430.9,5359.0,4660.5,4744.4,4321.3,4047.3,4479.8,4507.5
Current_Liabilities,4160.8,4091.5,4509.8,3744.3,4438.0,5662.9,5862.2,5582.0,4934.4,4172.3,4173.7
Diluted_EPS,0.547,0.679,0.697,0.513,0.587,0.513,0.477,0.259,0.542,0.419,0.40299999999999997
Goodwill_Intangibles,6713.8,6219.8,6154.7,6056.6,6134.8,6493.9,6552.0,6627.5,6695.8,6738.0,
Inventory,1763.6,1521.7,1458.1,1237.4,1598.2,1500.5,1502.1,1467.7,1436.6,1432.6,1375.0
LT_Debt,9062.0,8661.2,8577.4,9781.5,8417.2,7610.2,7917.2,5640.7,6093.6,7856.1,8338.7
Revenue,13157.5,10655.4,9709.8,9687.2,16604.2,13678.0,14163.0,13113.3,16515.0,14702.8,14786.5
Shares_Diluted,1109.9,1114.4,1114.2,1122.4,1124.4,1126.9,1130.06,1130.362,1130.138,1130.03,1129.89
Total_Assets,27518.2,26767.1,26275.7,25679.5,24838.9,25248.1,25431.6,22607.7,22247.2,22835.1,22841.4
Total_Liabilities,15363.3,14847.2,15174.1,15612.9,14844.6,15572.9,16021.8,13684.5,13433.8,14555.3,15003.0
