AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
Current_Assets,1400.7,1389.0,1301.4,1327.8,1345.4,898.6,924.2,1017.8
Current_Liabilities,461.0,479.7,581.3,681.8,624.6,460.8,612.0,534.0
Diluted_EPS,1.23,1.17,0.771,1.083,0.939,0.694,1.006,1.025
Goodwill_Intangibles,94.2,101.4,108.6,114.9,115.1,117.8,118.7,
Inventory,240.6,211.2,205.0,191.1,193.8,144.0,172.8,61.1
LT_Debt,21.9,23.8,24.6,24.7,21.0,25.8,20.9,6.6
Revenue,854.3,848.8,706.7,885.7,810.5,744.1,710.5,528.2
Shares_Diluted,265.375,267.189,267.907,274.982,275.471,277.265,258.36,211.39
Total_Assets,9288.1,9246.8,9066.6,9068.8,8759.0,8187.5,7620.4,3275.8
Total_Liabilities,2456.2,2474.1,2501.1,2556.0,2426.6,2092.6,2081.7,948.9
