AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,99.8,93.3,138.9,168.4,437.3,387.8,206.0,115.9,118.6,12.1,5.9,6.1,7.8,8.4,5.9
Current_Liabilities,58.8,90.8,110.8,130.2,192.9,136.7,37.4,28.8,13.6,37.5,20.3,19.6,9.2,5.1,5.1
Diluted_EPS,-0.014,-0.104,-0.544,-0.942,0.03,0.066,0.181,-0.033,-0.081,-0.083,-0.074,-0.094,-0.037,0.017,0.034
Goodwill_Intangibles,0.0,0.0,0.4,1.1,26.0,25.2,0.3,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.8
Inventory,0.8,0.8,0.8,0.8,0.9,0.7,0.7,0.4,0.4,0.2,0.3,0.2,0.3,0.2,0.2
LT_Debt,18.4,24.7,40.6,53.9,33.5,13.7,9.1,11.7,12.4,10.0,14.5,11.4,21.0,26.3,25.1
Revenue,40.7,36.5,44.8,56.5,54.4,80.5,60.5,49.6,37.4,14.9,8.9,21.4,11.8,13.4,27.5
Shares_Diluted,232.541,219.587,210.378,203.5032,201.2685,199.3364,176.8074,151.9546,123.877,85.107,84.521,84.686,84.04799999999999,85.131,66.367
Total_Assets,448.4,463.4,509.2,639.1,863.3,732.9,435.5,312.3,215.7,68.0,60.4,61.4,64.9,67.7,64.6
Total_Liabilities,80.1,118.2,153.9,186.3,242.3,162.1,54.9,40.9,29.1,47.7,35.0,31.3,30.4,31.7,30.4
