AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,219.2,221.1,188.0,183.6,181.6,170.2,146.9,152.7,127.0,,,,,,
Current_Liabilities,54.7,67.8,51.3,49.2,53.9,56.5,43.8,45.7,33.9,,,,,,
Diluted_EPS,0.02,0.073,0.005,0.012,0.007,-0.031,-0.064,-0.235,-0.019,,,,-0.097,,
Goodwill_Intangibles,910.3,915.3,919.5,930.9,942.5,952.9,932.6,694.0,705.7,,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,213.4,223.3,233.1,233.0,242.9,242.8,232.7,352.1,351.8,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,106.1,117.4,101.3,100.3,89.2,102.5,79.0,75.1,67.0,78.3,60.0,48.3,54.0,64.0,52.2
Shares_Diluted,157.8846,156.2876,156.6968,156.9737,157.159,154.3985,151.9881,148.957,148.957,,,,,,
Total_Assets,1161.4,1168.7,1133.1,1142.1,1150.9,1129.5,1084.9,852.3,838.5,,,,,,
Total_Liabilities,333.7,360.5,358.0,357.5,372.8,362.3,331.3,418.5,412.9,,,,,,
