AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1551.3,1681.3,1678.0,1583.4,1493.7,1651.1,1657.2,1520.8,1397.3,1289.1,1261.4,1190.6,1216.9,1129.2,1092.5,1155.2
Current_Liabilities,513.8,468.3,480.0,469.1,450.4,377.5,399.1,409.7,401.3,366.9,357.9,370.7,361.8,339.2,364.7,360.2
Diluted_EPS,1.816,1.832,1.555,1.514,1.337,1.476,1.308,1.367,0.9329999999999999,1.334,1.265,1.374,1.482,1.445,1.273,1.369
Goodwill_Intangibles,2893.6,2842.7,2765.0,2810.5,2837.2,2370.3,2311.1,2280.7,2265.0,2258.2,2167.8,2165.3,2063.1,2067.1,2081.3,2104.3
Inventory,457.4,428.5,370.4,353.9,360.1,304.6,289.9,302.4,324.9,340.6,293.5,303.5,301.0,298.3,280.0,287.1
LT_Debt,1190.9,1190.6,1190.3,1190.1,1189.8,1044.6,1044.4,1044.1,1044.4,999.0,848.9,848.7,848.6,848.4,848.3,848.2
Revenue,796.1,751.1,714.8,712.0,685.9,652.0,614.8,581.1,561.2,594.5,606.0,624.2,642.1,622.2,614.1,622.9
Shares_Diluted,76.1,76.4,76.376,76.452,76.429,76.341,77.243,75.96,75.937,76.452,76.571,76.577,76.387,76.28399999999998,77.101,77.709
Total_Assets,4912.8,4999.7,4917.2,4854.6,4783.0,4460.7,4414.4,4225.6,4073.6,3943.7,3813.9,3713.9,3640.2,3551.5,3473.9,3554.8
Total_Liabilities,2124.6,2100.7,2114.1,2128.3,2110.2,1850.8,1874.2,1829.1,1812.6,1713.9,1550.7,1550.8,1528.2,1496.2,1479.2,1494.2
