AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,44.3,43.3,52.1,76.6,97.9,106.7,129.6,149.6,30.1,,,1.0,1.4,1.7,2.3
Current_Liabilities,69.4,69.0,66.6,90.2,101.5,96.7,115.9,156.5,111.4,,,0.6,0.6,0.3,0.6
Diluted_EPS,-0.514,-1.82,-111.684,-8.6,-12.069,-234.187,26.05,-27.876,-0.025,-0.01,-0.004,-0.156,-0.084,-0.06,-0.046
Goodwill_Intangibles,189.9,191.0,251.5,394.7,400.5,399.6,701.8,691.4,377.4,,,,,,
Inventory,0.1,0.2,2.8,3.0,3.1,2.9,3.5,3.2,0.4,,,,,,
LT_Debt,151.5,146.2,143.6,105.6,102.1,98.7,99.1,96.1,10.5,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,42.1,40.5,38.7,43.7,36.0,30.0,45.2,31.9,12.8,5.4,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,15.73,15.032,1.4842,1.4462,1.4454,1.4428,1.1807,1.1761,117.6046,,,5.2325,5.2162,5.3624,5.2237
Total_Assets,338.8,339.8,345.4,520.2,548.7,569.3,889.0,898.1,449.3,,,175.7,176.1,175.8,175.9
Total_Liabilities,236.6,234.7,214.7,234.3,247.8,250.8,276.0,319.0,145.2,,,0.6,0.6,0.5,0.6
