AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,453.0,453.5,449.2,448.5,463.4,451.4,475.7,410.6,419.0,478.9,434.7,457.0,454.2,399.7,392.1,370.1
Current_Liabilities,341.9,344.2,376.6,382.2,366.9,383.3,427.0,305.7,269.3,289.9,338.0,302.1,274.0,281.2,278.1,224.2
Diluted_EPS,0.971,0.94,0.627,1.07,1.068,0.96,0.667,0.936,0.718,0.5529999999999999,1.006,1.024,0.764,0.795,0.955,0.8640000000000001
Goodwill_Intangibles,1113.1,1119.8,1126.4,960.0,964.5,967.3,969.8,970.2,971.7,975.2,745.8,744.2,748.7,753.9,751.1,735.8
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,435.1,449.8,411.6,269.7,321.7,314.5,303.2,362.3,440.9,507.0,164.3,245.0,288.5,232.3,200.4,232.5
Revenue,423.1,413.5,388.0,394.1,392.5,378.5,434.3,360.3,354.0,358.2,396.6,373.9,366.7,341.3,377.9,333.0
Shares_Diluted,18.954,19.012,19.265,19.061,19.022,19.118,19.207,19.086,19.02,19.197,19.272,19.169,19.133,19.262999999999998,19.572,19.306
Total_Assets,1850.8,1857.7,1849.5,1605.6,1632.8,1630.8,1667.3,1607.5,1615.5,1684.0,1396.0,1420.4,1413.8,1354.6,1213.9,1176.0
Total_Liabilities,1031.4,1054.4,1046.1,815.1,861.3,879.5,920.3,880.6,910.4,993.3,681.5,734.9,747.1,692.1,553.4,525.4
