AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,53.5,84.9,77.4,50.2,99.1,89.9,40.9,43.1
Current_Liabilities,119.1,149.8,166.6,30.1,78.0,69.5,36.1,29.1
Diluted_EPS,-1.261,0.502,-0.968,-1.637,-0.812,0.212,-2.486,-8.414
Goodwill_Intangibles,5.2,5.3,5.5,5.6,5.7,5.7,5.8,6.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,9.7,6.3,7.1,103.4,94.4,93.6,83.2,87.3
Revenue,35.8,125.4,49.4,23.3,89.5,93.1,29.7,15.0
Shares_Diluted,4.436,20.421,8.35,7.93,7.919,18.056,7.522,3.384
Total_Assets,100.0,136.0,142.2,106.8,159.3,155.8,102.3,154.4
Total_Liabilities,133.7,164.1,181.8,142.3,182.8,173.7,123.9,121.8
