AAII_QTR_DATA,09/26/2020,06/27/2020,03/28/2020,12/28/2019,09/28/2019,06/29/2019,03/30/2019,12/29/2018,09/29/2018
Current_Assets,912.5,848.5,882.2,907.3,799.0,764.7,722.0,813.5,710.4
Current_Liabilities,564.4,529.0,595.0,582.4,492.5,476.6,468.7,539.6,428.4
Diluted_EPS,0.891,0.441,0.626,0.69,0.863,0.712,0.627,0.635,0.7859999999999999
Goodwill_Intangibles,2177.2,2181.8,2186.4,2191.0,2195.6,2200.2,2204.8,2223.0,2228.3
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,2992.3,2998.9,3005.4,3011.4,3018.0,3024.2,3015.8,3017.6,3024.1
Revenue,361.5,287.4,323.1,335.9,355.9,359.3,319.1,319.6,350.0
Shares_Diluted,82.9759,82.5887,83.2225,83.7023,83.8674,83.6967,83.432,83.7444,84.1078
Total_Assets,3889.0,3829.3,3877.3,3920.0,3802.2,3767.9,3725.4,3456.6,3354.2
Total_Liabilities,4422.3,4417.1,4513.6,4508.0,4423.0,4424.7,4416.7,4169.4,4089.7
