AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,77.7,84.0,80.8,88.6,98.4,110.5,94.5,103.3,106.7,115.4,100.1,100.1,100.5,99.7,19.2,21.6,28.1,29.5,36.0
Current_Liabilities,36.2,39.6,29.5,28.2,29.6,34.7,29.2,30.6,29.1,32.5,36.6,37.6,41.3,48.2,27.9,14.6,12.0,9.4,8.5
Diluted_EPS,-1.851,-2.111,-3.357,-2.47,-2.02,-1.163,-2.714,0.104,-0.172,-0.343,-2.043,-0.395,-1.547,-0.621,-1.769,-1.237,-1.104,-2.929,-3.029
Goodwill_Intangibles,11.1,11.9,12.8,13.7,14.5,15.4,16.3,17.1,18.0,18.9,19.7,20.6,21.5,49.8,,,,,
Inventory,22.7,23.9,24.2,22.4,21.3,20.5,21.0,19.8,18.0,17.8,19.5,19.0,18.9,18.8,5.6,6.5,5.2,5.5,4.4
LT_Debt,70.1,70.0,77.6,77.5,77.4,77.3,76.9,76.4,80.1,79.6,70.6,69.5,63.3,61.2,14.2,20.9,22.7,19.4,19.4
Revenue,20.5,24.3,21.5,27.3,26.4,32.6,24.6,25.8,22.6,25.8,52.2,17.0,14.5,98.8,26.2,27.8,24.6,6.7,4.8
Shares_Diluted,5.218,4.6969,4.3506,4.2755,4.2661,3.7257,3.6098,3.616,53.744,42.845,34.553,33.315,32.4395,25.8992,4.884,4.776,4.776,2.7256,2.3338
Total_Assets,112.8,125.4,120.6,132.8,144.4,157.4,138.2,147.3,148.8,160.5,147.0,150.9,155.3,191.1,20.7,23.2,29.8,31.0,37.7
Total_Liabilities,113.7,117.3,111.3,109.9,111.6,116.4,110.1,109.6,112.2,116.3,111.4,111.7,110.5,116.9,42.5,36.2,35.3,29.4,28.4
