AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Current_Assets,312.7,324.3,322.0,327.8,342.4,370.2,373.5,363.5,341.8,,,,
Current_Liabilities,223.2,233.0,238.4,243.1,252.7,258.1,233.5,225.1,190.7,,,,
Diluted_EPS,-0.004,-0.032,-0.133,-0.164,-0.165,-0.15,-0.073,-0.124,0.021,-0.036,-0.062,-0.093,-0.127
Goodwill_Intangibles,249.6,250.9,252.1,253.3,254.3,253.6,225.7,226.7,228.3,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,103.6,105.6,108.1,111.0,108.4,106.1,100.1,96.0,89.4,83.8,75.1,67.3,57.0
Shares_Diluted,161.833,161.613,161.529,161.455,161.312,160.664,160.064,164.464,159.3661,,,,
Total_Assets,589.3,605.4,604.3,599.0,622.1,649.4,620.5,612.9,584.5,,,,
Total_Liabilities,239.1,251.6,257.5,249.6,264.1,278.8,241.1,233.7,195.4,,,,
