AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.8,1.2,1.3,1.6,2.9,3.3,4.2,5.2,5.4,5.8,5.2,5.6
Current_Liabilities,2.8,2.9,3.6,3.4,3.9,3.8,4.1,4.0,3.8,3.6,3.2,5.9
Diluted_EPS,-0.003,-0.005,-0.009,-0.021,-0.01,-0.009,-0.022,-0.005,-0.003,0.002,-0.016,-0.06
Goodwill_Intangibles,0.2,0.2,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.5
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1.2,1.2,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Revenue,0.1,0.0,0.1,0.0,0.2,0.1,0.6,1.6,1.2,2.0,2.0,1.9
Shares_Diluted,59.1378,59.1378,59.8973,56.5384,55.9578,55.9826,58.7434,56.0585,56.0585,56.0585,46.6,41.883
Total_Assets,2.4,2.8,2.8,3.2,6.2,6.5,7.4,8.3,8.5,9.4,7.2,7.6
Total_Liabilities,4.2,4.4,4.2,3.9,6.1,5.8,6.3,6.2,6.2,7.5,5.4,6.3
