AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,394.5,437.1,386.5,369.1,352.6,403.6,400.0,362.8
Current_Liabilities,194.0,207.9,194.8,204.7,211.9,233.8,230.7,206.6
Diluted_EPS,-0.254,0.089,-1.012,-0.006,-0.08,0.157,-0.035,0.01
Goodwill_Intangibles,2148.2,2153.1,2152.0,2333.6,2333.7,2333.7,2333.9,2334.1
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1881.4,1880.4,1865.1,1834.1,1782.5,1782.1,1746.9,1726.1
Revenue,259.6,342.0,317.0,319.4,275.3,344.7,329.4,304.5
Shares_Diluted,141.1146,136.8766,139.3613,138.4619,138.1224,136.3543,135.8938,137.7868
Total_Assets,3230.0,3284.9,3237.1,3401.9,3372.8,3421.9,3360.7,3311.8
Total_Liabilities,2744.4,2764.3,2730.1,2756.1,2729.3,2769.7,2733.5,2683.4
