AAII_QTR_DATA,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
Current_Assets,1.0,0.4,0.3,0.2,0.3,0.9,2.1,2.8
Current_Liabilities,6.1,6.0,5.3,4.4,4.7,3.9,3.9,6.0
Diluted_EPS,-0.013,-0.041,-0.022,-0.049,-0.026,-0.034,-0.07,-0.021
Goodwill_Intangibles,2.2,2.4,2.5,2.7,3.0,2.9,3.1,
Inventory,0.2,0.2,0.2,0.2,,0.7,0.7,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,1.2,0.4,0.0,0.1,0.5,0.0,0.1,0.0
Shares_Diluted,113.204,113.177,113.1339,112.5576,54.1098,34.978,26.692,16.8837
Total_Assets,5.7,5.7,5.9,6.1,6.5,6.8,8.3,3.9
Total_Liabilities,6.1,6.0,5.4,4.5,4.8,4.0,4.0,5.9
