AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,97.6,116.0,99.2,132.8,116.8,139.6,179.6,200.8,212.6,222.5,77.5,15.9,19.9,19.9,,,,,
Current_Liabilities,25.0,25.3,146.7,132.4,77.1,72.4,77.9,24.4,22.8,23.7,21.1,35.6,22.3,22.3,,,,,
Diluted_EPS,,-4.391,-25.701,-16.484,-15.586,-23.152,-40.472,-9.958,-0.356,-0.309,0.0,-0.213,,-0.154,-0.364,,,,-0.263
Goodwill_Intangibles,1.8,1.9,2.1,2.2,2.4,2.6,2.7,2.9,,,,,,,,0.0,0.0,0.0,0.0
Inventory,4.8,5.0,5.0,6.8,5.8,5.7,6.3,3.2,2.5,2.7,3.3,3.0,2.9,2.9,,,,,
LT_Debt,0.0,0.0,0.0,0.0,10.4,11.9,13.5,15.0,14.9,14.8,15.0,5.9,7.8,7.8,0.0,0.0,0.0,0.0,0.0
Revenue,11.8,12.9,7.9,7.2,9.2,10.1,11.5,22.9,22.0,22.4,18.2,28.6,12.7,10.6,22.2,7.2,7.3,7.4,5.4
Shares_Diluted,,9.9694,1.9699,1.9682,1.9662,1.9651,1.9598,1.9403,38.2834,38.2466,85.4312,85.4312,,85.4312,,,,,
Total_Assets,114.5,132.1,116.6,150.0,135.5,160.1,200.9,215.5,223.8,232.6,88.1,24.7,27.3,27.3,,,,,
Total_Liabilities,32.2,31.2,152.9,138.8,94.0,90.9,98.3,39.6,38.0,38.7,36.6,45.3,30.5,30.5,,,,,
