AAII_QTR_DATA,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,316.6,455.1,531.3,424.7,438.2,388.6,372.1,560.2,612.2
Current_Liabilities,188.5,159.7,197.1,210.6,227.9,208.0,201.6,178.7,228.5
Diluted_EPS,-0.125,-0.399,-0.068,-3.637,0.28,0.187,0.023,-2.854,0.266
Goodwill_Intangibles,2535.6,2547.4,2552.0,2552.0,3068.1,3054.9,3034.1,3056.1,3535.2
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1654.2,1821.5,1822.8,1697.1,1724.0,1698.9,1692.3,1872.2,1912.1
Revenue,268.5,175.9,297.0,414.1,386.1,380.7,309.0,411.4,378.5
Shares_Diluted,134.7351,134.805,134.89,134.0364,136.453,139.0742,138.5234,135.5753,139.1026
Total_Assets,3469.6,3633.2,3735.5,3643.7,4185.4,4124.6,4100.2,4020.4,4541.4
Total_Liabilities,2665.9,2814.9,2865.3,2762.2,2817.6,2777.0,2768.7,2686.1,2802.0
