AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1.3,1.9,1.0,1.4,1.2,0.4,0.2,0.2,0.2,0.2,0.6,0.2,0.2,0.4,0.2,0.7
Current_Liabilities,3.6,4.1,4.1,2.5,3.3,2.0,3.2,2.3,2.1,2.0,1.9,1.8,2.6,2.5,2.5,2.7
Diluted_EPS,-0.009,-0.009,-0.008,-0.007,-0.01,-0.007,-0.012,-0.01,-0.012,-0.011,-0.011,-0.012,-0.013,-0.015,-0.013999999999999999,-0.013
Goodwill_Intangibles,4.9,5.1,5.4,5.9,4.4,2.2,2.4,2.3,2.4,2.5,1.9,2.0,2.1,1.5,1.5,1.5
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,3.7,3.7,1.5,2.7,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.1,0.1
Revenue,2.0,2.0,1.9,1.4,1.0,0.7,0.6,0.5,0.5,0.5,0.2,0.2,0.3,0.3,0.2,0.3
Shares_Diluted,172.353,171.0879,174.3484,155.3516,151.6134,115.7768,87.5098,75.9238,72.5215,69.8443,64.5783,60.738,56.566,52.2108,50.3624,47.379
Total_Assets,7.2,8.2,6.6,7.4,5.7,2.8,2.7,2.6,2.6,2.7,2.5,2.3,2.4,1.9,1.7,2.2
Total_Liabilities,8.0,7.8,5.6,5.3,3.4,2.2,3.3,2.6,2.4,2.2,2.1,2.0,2.8,2.7,2.7,2.9
