AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
Current_Assets,173.3,198.2,160.9,155.9,169.5,131.0,142.7,132.7,24.4
Current_Liabilities,121.7,144.4,134.2,133.7,127.2,104.8,85.2,90.2,17.3
Diluted_EPS,0.011,0.001,0.022,0.0,0.065,0.018,-0.014,-0.008,-0.022000000000000002
Inventory,46.4,31.8,31.4,27.5,32.3,48.5,15.8,45.0,13.6
LT_Debt,33.9,38.6,49.9,65.0,76.2,90.0,49.4,60.9,13.3
Revenue,41.4,74.2,91.2,62.5,171.7,56.4,45.0,32.7,17.5
Shares_Diluted,461.0428,464.6653,464.7151,463.7691,463.4677,461.966,462.5972,359.3927,221.298
Total_Assets,735.5,780.4,755.1,790.9,802.6,768.6,730.4,722.7,208.2
Total_Liabilities,501.9,535.3,529.6,567.0,581.5,571.8,515.1,538.4,124.7
