AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,35.9,42.3,42.9,44.4,49.0,55.2,58.6,60.9,69.6,72.5,65.6,73.5,70.4,78.8,77.0,82.4
Current_Liabilities,6.0,6.9,7.6,5.1,4.6,5.5,7.4,6.1,11.3,21.8,18.3,25.2,25.5,25.9,27.3,23.8
Diluted_EPS,-0.322,-0.101,-0.295,-0.333,-0.383,-0.223,-0.334,-0.335,0.064,0.042,-0.251,0.086,-0.485,-0.006,-0.515,-0.226
Goodwill_Intangibles,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,3.6,4.9,6.1,7.4
Revenue,0.9,18.4,10.8,1.9,0.2,11.7,8.9,8.7,29.5,39.0,33.6,37.0,24.1,51.2,27.7,40.4
Shares_Diluted,23.8123,23.6926,23.6447,23.6321,23.5257,23.4781,23.4791,23.4234,23.5483,23.4657,23.2587,23.3379,23.1769,23.0575,22.9442,22.9268
Total_Assets,62.0,71.2,74.0,78.5,86.4,96.2,103.4,109.5,122.3,130.8,127.6,140.2,142.2,155.2,150.7,161.0
Total_Liabilities,9.9,11.1,11.6,9.3,9.1,10.2,12.4,11.4,16.8,27.7,24.4,31.6,35.8,37.9,33.7,31.8
