AAII_QTR_DATA,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018
Current_Assets,495.7,477.3,488.0,614.9,533.1,447.2,491.2,502.5,431.4,448.9,488.3
Current_Liabilities,842.1,634.7,716.1,927.3,814.5,585.6,732.8,882.3,678.3,570.1,675.5
Diluted_EPS,0.393,1.218,0.291,-2.827,0.627,0.789,0.064,1.096,0.606,0.757,0.452
Goodwill_Intangibles,2414.2,2014.0,2043.6,2014.5,2250.0,2097.7,2086.9,2059.9,2100.7,1853.9,
Inventory,40.7,42.2,45.1,43.6,43.1,45.0,44.8,35.6,35.3,35.1,36.6
LT_Debt,948.2,825.2,835.8,765.7,789.6,788.4,724.3,478.8,633.5,537.3,507.5
Revenue,482.9,491.0,431.3,474.6,467.1,466.2,423.5,491.2,449.4,448.6,410.9
Shares_Diluted,56.332,56.165,56.193,55.9,56.503,56.664,56.905,57.714,57.62600000000001,57.87,58.114
Total_Assets,3426.4,3020.4,3068.9,3168.8,3324.6,3082.8,3120.1,2948.8,2911.6,2680.8,2772.1
Total_Liabilities,2362.6,2000.2,2095.2,2235.2,2127.3,1903.8,1988.1,1767.4,1716.2,1511.4,1598.1
