AAII_QTR_DATA,07/02/2022,12/31/2021,07/03/2021,04/03/2021,12/31/2020,06/27/2020,03/28/2020,12/31/2019,06/29/2019,03/30/2019,12/31/2018,09/29/2018,06/30/2018
Current_Assets,3759.0,4424.0,4442.0,4664.0,3299.0,3219.0,2949.0,3077.0,,,3077.0,,2656.0
Current_Liabilities,2117.0,2131.0,2120.0,1688.0,1516.0,1564.0,1474.0,1465.0,,,1465.0,,1247.0
Diluted_EPS,0.404,0.727,0.466,,0.791,0.228,,0.664,0.7040000000000001,,0.89,,0.624
Goodwill_Intangibles,4338.0,4387.0,4485.0,4414.0,4398.0,4356.0,4391.0,3547.0,,,3547.0,,3638.0
Inventory,1990.0,1844.0,1750.0,1691.0,1721.0,1614.0,1532.0,1395.0,,,1395.0,,1352.0
LT_Debt,2281.0,2848.0,2916.0,3353.0,2476.0,1975.0,1980.0,1301.0,0.0,0.0,1301.0,0.0,1420.0
Revenue,2600.0,2613.0,2599.0,1264.0,2525.0,2035.0,1134.0,2653.0,2485.0,1202.0,2464.0,1169.0,2440.0
Shares_Diluted,438.1188,438.9658,439.9142,,440.2174,438.5965,,438.0795,438.9205,,436.8974,,439.1026
Total_Assets,10105.0,10920.0,10933.0,11012.0,9539.0,9299.0,8946.0,8059.0,,,8059.0,,7713.0
Total_Liabilities,4710.0,5352.0,5602.0,5733.0,4579.0,4158.0,3994.0,3185.0,,,3185.0,,3070.0
