AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
Current_Assets,99.4,96.4,111.7,119.4,135.8,149.9,137.9,143.0
Current_Liabilities,6.0,9.7,14.2,14.2,18.5,17.9,17.0,16.4
Diluted_EPS,-0.51,-0.718,-0.781,-0.729,-0.735,-0.781,-0.697,-0.729
Goodwill_Intangibles,6.7,,,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,32.467,30.1344,29.962,29.7674,29.5874,29.5549,29.5069,29.4887
Total_Assets,117.9,116.1,133.2,147.4,161.4,174.5,189.5,204.7
Total_Liabilities,6.3,9.8,14.6,14.8,19.3,18.0,17.2,16.7
