AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
Current_Assets,58.2,61.7,63.8,74.3,90.7,88.9,57.5,72.8,125.3,141.1,156.8,141.3,192.6,403.7,468.0
Current_Liabilities,28.9,32.7,33.1,33.1,32.5,81.1,89.1,98.2,100.7,127.6,127.5,112.0,124.6,314.4,370.5
Diluted_EPS,-0.729,-2.061,-0.186,-2.142,2.776,-0.813,-0.705,-2.192,11.933,-3.614,-3.02,-3.745,21.665,-5.4270000000000005,-7.117000000000001
Goodwill_Intangibles,3.0,3.9,3.2,0.4,0.4,0.4,0.6,0.8,85.4,87.3,85.5,120.0,124.2,112.5,104.2
Inventory,0.0,0.0,0.0,0.4,0.6,0.7,18.5,22.0,44.8,46.7,59.2,59.9,75.2,99.3,95.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.0,1.0,15.0,35.0,33.0,40.0,47.9,47.7
Revenue,12.5,12.0,21.3,17.2,15.0,18.1,7.9,349.8,104.8,110.4,122.2,116.8,129.7,134.0,97.1
Shares_Diluted,25.2923,25.293,25.105,24.81,24.0583,23.6367,23.5309,23.3116,8.0174,7.7321,7.7065,7.6785,7.6676,7.6552,7.6282
Total_Assets,94.7,117.0,168.1,170.2,220.5,213.7,213.8,226.2,392.4,413.7,437.2,413.1,485.4,1140.7,1194.2
Total_Liabilities,15.1,19.1,19.8,20.5,35.1,108.5,114.9,122.1,181.0,290.2,289.7,245.5,287.9,482.8,519.4
