AAII_QTR_DATA,08/31/2022,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018
Current_Assets,2.7,4.0,5.8,6.8,8.3,8.9,0.8,1.1,3.9,1.1,1.4,5.0,5.7,5.6,7.0,4.2,0.9
Current_Liabilities,5.1,5.1,2.8,2.3,1.4,1.5,2.4,2.1,3.5,5.0,4.8,4.5,4.0,3.4,3.9,3.7,3.1
Diluted_EPS,-0.074,-0.054,-0.054,-0.938,-0.059,-0.172,-0.144,-0.599,-0.398,-0.052,-0.237,-0.416,-0.161,-0.843,-0.386,-0.237,-4.732
Goodwill_Intangibles,11.3,11.5,5.2,4.5,5.4,5.2,6.2,5.0,6.8,11.3,8.6,5.6,6.3,7.2,7.2,7.4,1.5
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.2,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.5,1.1,1.1,2.2,2.5,2.0,0.0,0.0
Revenue,1.5,1.7,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1
Shares_Diluted,19.3133,19.0173,16.0045,13.6291,14.6386,10.0261,10.5414,7.8453,7.9299,5.932,5.4486,4.6948,4.207,4.1579,4.0104,7.7317,0.7346
Total_Assets,14.7,16.3,11.3,11.6,18.9,18.9,11.5,9.3,13.1,14.7,11.7,12.0,12.5,13.2,14.7,11.9,3.0
Total_Liabilities,8.9,9.0,4.7,4.5,1.5,1.6,2.8,2.4,3.9,7.5,7.8,7.9,7.7,7.8,7.8,5.6,3.4
