AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1003.0,2312.0,1362.0,1427.0,1358.0,1243.0,1750.0,1727.0
Current_Liabilities,1382.0,1750.0,1969.0,2585.0,2311.0,1943.0,1726.0,2124.0
Diluted_EPS,-0.852,-8.273,-2.523,0.035,-0.021,-0.655,-1.717,0.469
Goodwill_Intangibles,262.0,270.0,388.0,396.0,404.0,412.0,420.0,1719.0
Inventory,68.0,68.0,59.0,74.0,68.0,70.0,67.0,86.0
LT_Debt,7936.0,8632.0,7477.0,6941.0,6866.0,6738.0,6574.0,6571.0
Revenue,571.0,1020.0,1174.0,1119.0,1093.0,1052.0,1197.0,1273.0
Shares_Diluted,479.0,479.0,478.0,480.0,478.0,478.0,480.0,484.0
Total_Assets,15899.0,17458.0,20647.0,22004.0,21649.0,21320.0,21010.0,22147.0
Total_Liabilities,11896.0,13061.0,12237.0,13000.0,12620.0,12249.0,11584.0,11801.0
