AAII_QTR_DATA,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
Current_Assets,59.0,66.0,88.7,100.8,103.4,115.2,115.0,72.1
Current_Liabilities,109.8,105.5,109.2,110.7,91.3,94.6,94.8,102.0
Diluted_EPS,-0.093,-0.338,-0.221,-0.12,-0.111,-0.037,-0.149,0.127
Goodwill_Intangibles,12.7,13.1,13.5,13.4,13.8,14.2,14.6,15.1
Inventory,2.9,2.8,2.7,2.2,2.1,2.0,2.0,2.0
LT_Debt,57.9,59.0,60.0,60.2,61.2,61.6,62.8,63.9
Revenue,88.7,155.7,69.0,70.5,76.4,73.9,61.1,60.3
Shares_Diluted,92.385,92.3624,92.2541,92.1185,92.0858,92.0656,82.5589,67.2395
Total_Assets,455.7,458.0,479.7,482.8,484.5,495.8,499.9,457.1
Total_Liabilities,471.1,463.1,472.4,454.4,444.7,446.3,447.5,447.0
