AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,922.2,630.4,410.9,427.4,419.7,378.3,278.7,351.4,433.5,538.2,631.5,1620.7
Current_Liabilities,1561.2,1380.3,1032.2,1036.4,910.3,805.9,669.2,557.4,546.9,463.3,775.3,992.6
Diluted_EPS,0.576,2.031,0.207,0.132,3.647,0.04,-0.097,0.001,-0.27399999999999997,-4.399,-1.735,-0.551
Goodwill_Intangibles,210.7,211.5,211.5,211.5,211.6,222.2,223.3,223.5,223.6,223.9,230.9,230.9
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1150.2,1667.2,1808.0,2048.7,2312.2,2056.0,2168.1,2315.7,2500.3,2679.8,2854.0,3541.3
Revenue,1131.3,978.4,793.3,737.9,750.7,547.5,390.2,381.3,229.8,486.7,624.7,659.3
Shares_Diluted,575.927,582.7033,588.4363,587.0562,587.7576,536.5739,530.041,532.9463,529.2967,528.2844,537.3321,547.5207
Total_Assets,10279.4,10412.5,9171.2,9231.5,9283.4,6610.7,6645.9,6864.2,7022.8,7209.7,10091.8,12073.3
Total_Liabilities,3501.3,3901.2,3765.9,3897.4,4044.4,3777.5,3823.1,3952.3,4093.0,4097.6,4749.1,5685.2
