AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Current_Assets,606.9,669.4,666.1,704.1,606.9,607.6,647.3,296.4,379.3,,,,
Current_Liabilities,197.5,209.1,215.8,251.9,150.6,141.6,172.7,130.5,216.9,,,,
Diluted_EPS,-0.162,-0.113,-0.196,-0.23,-0.142,-0.1,-0.079,-0.009,-0.048,-0.056,-0.015,-0.05,-0.081
Goodwill_Intangibles,75.3,,,,,,,,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,203.9,191.0,169.3,157.3,136.0,135.3,121.2,111.1,91.1,80.0,71.8,59.4,45.7
Shares_Diluted,175.1139,171.5443,168.6044,166.4983,164.3918,165.6617,163.7655,161.4213,161.4213,,,,
Total_Assets,715.2,696.0,690.3,728.1,627.5,625.7,664.9,312.6,395.1,,,,
Total_Liabilities,219.8,215.9,223.8,260.9,156.0,145.3,177.2,134.1,220.9,,,,
