AAII_QTR_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
Current_Assets,0.1,0.0,0.5,0.5,0.8,0.1,9.7,6.0,0.1,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,4.0,3.8,3.3,2.3,2.8,0.1,16.5,13.1,0.5,3.1,2.9,2.7,2.6,2.0
Diluted_EPS,-0.11,-0.521,-0.444,0.075,-0.839,-0.919,0.19,-1.299,-0.152,-0.117,-0.138,-0.11800000000000001,-0.47,-0.46399999999999997
Goodwill_Intangibles,,,,,,,29.3,29.7,,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.2,0.0,0.0,0.0,0.0,0.0,23.1,23.5,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,,,,0.0,4.4,3.2,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,2.4102,2.4102,2.4102,2.4102,2.4102,2.4102,2.3897,2.3897,1.3655,1.3773,1.3772,1.3772,1.3418,1.247
Total_Assets,0.8,0.8,1.4,1.4,1.7,0.1,39.1,35.7,0.1,0.0,0.0,0.0,0.0,0.0
Total_Liabilities,4.8,4.4,4.0,3.0,3.5,0.1,39.5,36.6,0.5,3.1,2.9,2.7,2.6,2.0
