AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
Current_Assets,,170.6,,240.7,,288.7,,130.6,,183.7,,236.9,,328.5
Current_Liabilities,,42.4,,38.0,,67.7,,33.3,,30.9,,41.5,,49.3
Diluted_EPS,,-0.289,,-0.225,,0.895,,0.223,,-1.234,,-1.357,,-0.37
Goodwill_Intangibles,,47.3,,0.2,,0.2,,0.8,,0.8,,0.9,,1.0
Inventory,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
LT_Debt,0.0,75.6,0.0,78.1,0.0,77.6,0.0,73.3,0.0,177.1,0.0,175.9,0.0,198.7
Revenue,,15.5,,13.1,,86.3,,3.7,,1.9,,5.9,,40.2
Shares_Diluted,,49.6791,,49.6687,,67.5405,,43.6867,,38.8586,,38.8586,,42.792
Total_Assets,,232.1,,255.3,,303.4,,144.0,,197.5,,254.8,,350.1
Total_Liabilities,,130.3,,137.7,,175.1,,108.9,,213.6,,223.6,,255.1
