AAII_QTR_DATA,12/31/2022,06/30/2022,03/31/2022,12/31/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
Current_Assets,111.7,358.7,358.1,353.9,257.3,441.8,317.1,150.0
Current_Liabilities,56.8,131.6,141.4,156.9,97.6,306.1,216.0,195.9
Diluted_EPS,0.08,4.197,5.238,27.317,6.065,9.604,-6.395,4.129
Goodwill_Intangibles,4.1,,,,0.0,0.0,,
Inventory,4.3,47.0,37.5,35.5,24.5,22.2,25.4,27.3
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,40.9,88.7,103.1,396.8,100.6,101.6,86.4,84.3
Shares_Diluted,60.2772,3.2658,3.2658,3.2658,3.2658,3.2658,3.2658,3.2658
Total_Assets,146.8,481.2,477.3,475.7,378.4,567.1,445.7,446.6
Total_Liabilities,58.8,133.4,143.2,158.7,99.5,308.0,217.9,197.9
