AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019
Current_Assets,112.0,126.5,136.6,128.9,123.5,126.6,131.3,127.8,65.7,69.8,67.4,64.1,77.8,61.0,68.9
Current_Liabilities,81.2,81.9,79.2,66.9,62.6,64.7,65.7,68.9,61.8,66.2,62.3,54.3,60.1,70.4,65.4
Diluted_EPS,-0.008,-0.125,-0.029,0.025,-0.007,-0.023,0.037,-0.033,-0.045,-0.107,-0.178,-0.15,-0.132,-0.22,-0.1639999999999999
Goodwill_Intangibles,121.8,83.8,84.6,85.4,86.3,87.1,83.9,84.7,85.4,86.2,87.0,87.8,88.5,92.9,90.1
Inventory,26.9,23.5,19.8,13.7,11.8,9.5,5.3,6.1,8.8,7.0,9.1,9.6,11.3,9.3,11.3
LT_Debt,38.1,13.8,13.9,14.0,13.1,13.5,13.6,13.8,13.9,14.1,12.4,12.3,12.2,0.2,0.3
Revenue,61.3,57.8,58.0,50.3,51.1,45.8,49.0,42.8,38.3,36.9,32.6,43.1,44.1,42.1,38.5
Shares_Diluted,71.6299,71.2078,71.1391,71.4867,70.9692,71.1759,71.1574,67.1125,64.9134,64.8998,64.1449,64.0968,63.6643,60.0969,60.0662
Total_Assets,275.4,248.5,255.6,244.2,235.1,236.9,237.7,235.9,175.5,181.4,181.0,179.7,195.7,182.4,183.4
Total_Liabilities,121.3,97.9,95.7,83.9,79.1,81.9,83.1,86.8,80.1,84.9,79.7,72.2,79.2,76.0,65.8
