AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017,06/30/2017,12/31/2016
Current_Assets,23.7,24.0,26.7,24.6,26.1,31.5,31.3,26.7,28.7,19.1,18.1,22.1,22.0,17.9,
Current_Liabilities,70.1,65.9,93.1,90.6,91.2,98.4,96.9,92.5,106.1,47.3,37.4,39.3,48.9,34.0,
Diluted_EPS,-0.335,-0.285,-0.38,-0.103,-1.88,-0.25,-1.789,-0.016,-1.767,-0.375,-0.21,-0.08900000000000001,-0.413,-0.006,0.003
Goodwill_Intangibles,163.4,163.8,164.1,179.6,180.1,213.8,215.6,276.2,552.9,34.4,33.0,35.8,35.1,56.2,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,93.3,94.3,64.5,72.1,74.6,76.7,80.1,78.1,92.3,0.9,8.4,10.1,0.0,6.9,0.0
Revenue,48.0,49.9,52.0,53.3,55.3,56.4,233.0,103.4,170.9,49.2,50.4,53.0,41.4,83.5,104.5
Shares_Diluted,26.174,26.174,26.1564,26.1371,26.0837,26.0569,26.0569,26.06,19.7555,13.0,12.9878,12.9322,12.9322,,322.5486
Total_Assets,204.7,206.2,209.8,228.4,231.6,285.1,290.4,326.3,348.9,65.8,63.9,71.3,69.2,73.1,
Total_Liabilities,182.2,179.4,177.1,187.2,189.4,193.3,195.5,181.9,207.7,49.3,47.0,50.2,49.7,94.4,
