AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,24.4,33.3,34.3,37.4,41.9,48.5,47.2,50.0
Current_Liabilities,5.6,7.1,5.9,5.4,7.2,4.3,3.4,3.5
Diluted_EPS,-2.459,-3.268,-2.669,-1.966,-4.097,-2.86,-1.78,-2.07
Goodwill_Intangibles,28.0,20.7,20.7,20.7,20.7,20.5,20.5,20.5
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.3,0.3,0.4,0.4,0.5,0.6,0.6,0.6
Revenue,,,,,,,,0.0
Shares_Diluted,1.9839,1.8393,1.8073,1.7982,1.7813,1.7734,1.7627,1.753
Total_Assets,53.1,54.6,58.5,61.7,66.3,70.2,73.6,76.5
Total_Liabilities,6.2,7.7,6.7,6.3,8.2,5.4,4.6,4.7
