AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,697.9,778.4,784.2,743.2,758.8,834.7,853.6,670.8,750.8,,,,,,
Current_Liabilities,441.2,523.2,523.2,497.6,521.0,591.1,629.7,453.2,523.4,,,,,,
Diluted_EPS,-0.004,0.032,0.01,0.012,-0.058,-0.053,-0.102,-0.076,0.018,,,,,,
Goodwill_Intangibles,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.9,44.9,,,,,,
Inventory,13.8,15.5,34.1,31.0,12.2,11.9,23.7,17.2,9.7,,,,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,356.7,533.5,435.0,408.9,485.5,628.9,588.3,401.2,505.7,734.3,582.2,393.5,332.5,618.5,464.0
Shares_Diluted,195.3,194.6,200.2,196.8,191.2,188.777,182.82,184.273,174.6905,,,,,,
Total_Assets,841.7,915.7,900.1,858.3,866.8,935.8,946.6,763.8,844.2,,,,,,
Total_Liabilities,458.9,542.0,543.6,516.9,537.4,605.2,637.0,460.6,531.2,,,,,,
