AAII_QTR_DATA,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
Current_Assets,16.9,15.3,14.7,17.4,17.6,17.3,6.0,
Current_Liabilities,8.7,7.4,7.8,8.4,10.0,7.0,0.0,
Diluted_EPS,0.054,0.087,-0.015,0.053,0.007,-0.146,-0.106,-0.17
Goodwill_Intangibles,1.0,1.1,1.1,1.2,1.2,1.2,,
Inventory,4.7,4.8,4.8,4.9,5.4,5.6,0.0,
LT_Debt,7.7,7.6,7.2,9.9,7.9,10.0,0.0,0.0
Revenue,15.2,14.6,14.3,14.9,15.6,0.0,0.0,0.0
Shares_Diluted,7.8773,7.8773,7.8773,7.8773,7.8773,2.9627,2.9242,
Total_Assets,31.6,30.5,29.8,33.5,33.1,30.8,6.0,
Total_Liabilities,18.9,17.6,17.9,21.3,21.2,19.1,0.0,
