AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.48,0.444,0.495,0.16,0.152,0.026,1.189,1.346
Goodwill_Intangibles,19.1,19.2,19.2,19.2,19.3,19.3,19.4,19.4
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,111.3,111.2,111.2,80.4,81.5,1.0,1.0,33.5
Revenue,57.4,51.2,43.1,32.5,27.2,26.7,74.0,49.6
Shares_Diluted,16.8018,13.7608,13.679,14.2312,13.755,13.4033,9.3139,6.4504
Total_Assets,3859.7,3773.1,3516.8,3358.1,3040.4,2499.4,2082.2,2013.3
Total_Liabilities,3472.6,3391.4,3140.5,3056.1,2739.2,2200.4,1876.0,1875.5
