AAII_QTR_DATA,12/31/2022,06/30/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019
Current_Assets,13.4,12.3,20.4,27.1,7.3,6.1,,
Current_Liabilities,10.1,10.6,,,7.5,6.6,,
Diluted_EPS,-5.859,-7.609,-7.804,-6.927,3.959,1.488,4.799,1.798
Goodwill_Intangibles,3.0,5.9,,,5.2,2.9,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,2.9,2.6,5.2,4.5,14.5,6.2,18.2,9.4
Shares_Diluted,1.2828,1.0187,1.0184,0.8553,1.01,1.01,,
Total_Assets,16.6,18.7,28.5,33.1,16.0,12.0,,
Total_Liabilities,10.1,11.5,13.4,11.0,8.1,7.1,,
