AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020,03/31/2020
Current_Assets,115.4,116.6,99.3,100.6,95.2,101.3,125.1,58.2,61.9,,,
Current_Liabilities,31.9,39.6,29.0,34.6,27.1,25.7,46.9,43.1,43.8,,,
Diluted_EPS,-0.008,0.237,0.071,-0.106,0.095,0.062,0.009,0.0,0.0,-32.829,-48.395,-6.727
Goodwill_Intangibles,35.4,31.9,32.1,32.6,33.3,21.0,21.3,21.8,21.9,,,
Inventory,60.7,58.6,60.9,60.5,50.4,41.0,37.7,39.5,31.7,,,
LT_Debt,29.7,14.1,1.0,1.2,1.4,1.6,1.7,1.9,1.8,0.0,0.0,0.0
Revenue,65.2,59.6,58.4,56.1,54.0,48.9,48.0,42.9,44.5,138.5,30.4,33.1
Shares_Diluted,53.3428,52.9901,52.7429,52.7316,52.625,52.6731,52.5146,0.1023,0.1023,,,
Total_Assets,240.9,229.8,191.2,189.4,185.7,175.3,193.7,130.6,133.8,,,
Total_Liabilities,93.4,84.8,61.1,66.3,60.0,56.8,80.0,78.8,81.9,,,
