AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,156.4,110.0,113.3,124.7,128.2,128.3,132.3,134.0,136.4,147.9,95.8,97.9,84.2,91.7,99.4,104.8
Current_Liabilities,34.8,36.5,31.9,30.5,27.3,24.8,25.9,20.1,20.6,22.5,23.2,20.3,21.4,16.6,16.4,14.9
Diluted_EPS,-1.521,-0.244,-0.586,-0.609,-0.222,-0.292,-0.238,-0.18,-0.446,-0.7909999999999999,-0.268,-0.62,-0.442,-0.526,-0.516,0.064
Goodwill_Intangibles,4.9,4.9,4.8,4.1,4.3,4.6,4.6,4.0,3.9,3.9,3.9,3.4,3.5,3.7,3.9,3.4
Inventory,26.5,28.5,28.4,26.7,23.9,22.4,23.2,28.4,29.1,25.5,28.7,26.4,26.5,23.8,24.8,15.4
LT_Debt,145.5,52.5,51.9,51.3,50.8,50.3,49.8,49.4,48.9,48.5,48.1,47.8,24.1,23.2,22.3,21.5
Revenue,41.2,38.5,35.3,29.0,32.0,30.3,27.0,22.8,10.5,24.5,24.2,22.9,21.7,20.8,16.4,16.3
Shares_Diluted,24.3968,24.3109,24.2347,24.0915,23.949,23.8271,23.7114,23.6119,23.482,22.4564,20.7303,20.6208,20.4486,20.4957,20.3891,20.5383
Total_Assets,199.9,141.6,139.5,148.4,152.1,152.3,156.4,154.7,156.8,168.4,116.5,118.3,104.8,109.0,116.6,121.5
Total_Liabilities,184.0,93.7,88.8,86.8,83.3,79.8,81.4,74.7,75.0,78.1,76.9,74.5,51.0,47.9,47.1,44.5
