AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,235.5,232.4,262.8,272.1,294.4,291.1,316.0,317.6,350.4,447.0,359.1,363.1,401.0,455.0,389.2,368.9,304.8,300.7
Current_Liabilities,94.2,97.1,131.8,128.2,137.0,130.8,129.1,130.2,153.8,276.7,180.9,203.6,236.1,364.1,294.3,262.4,161.9,138.0
Diluted_EPS,0.485,0.284,-1.12,-0.931,-2.483,-9.392,-0.498,-2.045,5.428,-0.068,-0.947,-0.13,1.964,0.013,-0.151,-0.251,-0.079,-0.034
Goodwill_Intangibles,4.1,3.8,3.8,3.2,3.2,2.8,1.8,1.7,1.8,6.4,5.9,65.9,5.7,71.1,72.0,66.4,65.7,0.8
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,31.7,27.6,27.2,24.9,42.9,34.7,36.4,32.0,52.4,43.9,45.2,36.3,62.8,52.7,54.2,36.9,60.2,49.6
Shares_Diluted,12.1318,12.1318,12.1318,12.1318,2.022,2.022,2.022,2.022,12.1318,2.022,2.022,72.7905,72.7905,72.7905,72.7834,72.7809,72.7672,72.7453
Total_Assets,287.8,286.8,306.4,318.3,341.0,338.0,363.9,367.7,401.4,644.5,556.0,793.6,835.2,1062.6,864.3,895.6,698.5,541.1
Total_Liabilities,100.8,105.0,130.3,128.2,138.7,129.6,136.9,139.8,164.6,301.9,207.5,278.1,312.7,448.2,367.4,337.3,233.9,140.9
