AAII_QTR_DATA,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017,06/30/2017,12/31/2016,06/30/2016
Current_Assets,174.6,161.4,116.6,93.3,103.1,64.4,67.2,62.6,62.0,62.0,43.9,55.5
Current_Liabilities,60.9,60.4,59.3,75.6,75.5,103.3,75.1,62.5,59.2,63.5,45.4,60.1
Diluted_EPS,0.302,0.563,0.361,-0.297,-0.23,-0.023,-0.391,-0.074,0.222,0.055,0.468,-0.302
Goodwill_Intangibles,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.9,1.0,0.7,0.3,0.3
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1.2,1.2,1.2,0.0,0.0,2.3,33.2,34.7,37.6,35.9,34.5,43.9
Revenue,170.5,154.4,122.3,126.1,168.8,164.5,176.4,168.8,163.0,134.6,131.6,123.9
Shares_Diluted,40.2434,40.2313,41.4161,35.4333,32.122,28.9269,24.442,22.3881,21.0,21.0,12.0762,10.9617
Total_Assets,195.9,184.2,140.4,113.4,123.4,82.5,75.1,71.1,70.8,68.1,47.2,58.8
Total_Liabilities,201.5,201.1,169.4,158.1,157.5,113.9,109.9,97.3,97.6,99.9,80.8,104.1
