AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,902.1,829.6,808.6,756.1,792.5,749.9,802.4,842.9,1260.1,930.3,1352.2,1354.8,1387.7,997.3,967.0,962.6,935.0,896.1,868.2
Current_Liabilities,536.6,498.6,502.1,461.2,501.6,501.3,495.8,514.4,909.6,549.9,586.7,601.7,667.1,671.4,684.6,670.2,665.9,652.7,615.8
Diluted_EPS,-0.261,0.492,0.091,-0.82,0.02,-1.301,-0.041,-0.734,0.3,0.532,-0.629,-1.5619999999999998,0.215,0.363,0.422,0.49,-0.048,0.605,0.498
Goodwill_Intangibles,1104.7,1103.7,1081.4,1114.2,1177.4,1191.5,1219.5,1236.8,1241.2,1264.9,1259.4,1258.8,1271.1,1289.0,1299.7,1331.8,1346.3,1374.1,1400.1
Inventory,265.1,228.7,203.6,174.5,171.3,165.8,175.4,179.3,169.4,182.4,205.2,226.6,221.9,227.9,231.1,229.9,221.1,220.7,208.0
LT_Debt,453.1,452.5,451.9,451.4,450.8,450.2,449.6,479.0,496.5,902.6,1313.5,1320.0,1326.6,932.5,930.4,969.7,981.0,988.2,1005.4
Revenue,494.6,467.5,420.9,431.9,475.3,485.6,486.9,489.4,519.6,525.2,540.2,509.6,598.4,628.4,624.5,635.0,614.6,587.0,596.0
Shares_Diluted,45.281,45.179,45.33,45.066,45.24,45.255,45.24,45.142,41.964,40.415,40.337,40.216,40.474,40.268,39.903,39.686,39.658,39.445,39.909
Total_Assets,2445.9,2378.1,2316.8,2307.6,2419.8,2393.8,2422.8,2488.6,2928.0,2607.0,3015.9,3012.1,3071.7,2707.8,2675.9,2706.4,2696.6,2609.0,2596.7
Total_Liabilities,1274.6,1209.6,1223.0,1197.5,1259.7,1277.7,1249.2,1313.3,1731.5,1790.5,2244.0,2234.3,2301.0,1931.3,1938.6,1983.1,1987.2,1896.3,1904.5
