AAII_QTR_DATA,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,09/30/2013,09/30/2012,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006
Current_Assets,0.3,3.3,4.2,1.8,,0.0,0.0,,,,,
Current_Liabilities,0.1,1.8,1.7,0.0,0.0,,0.3,,,,,
Diluted_EPS,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,-8.361,-20.274,-43.606,-54.231,-20.261
Goodwill_Intangibles,2.6,2.7,2.7,2.7,,,,,,0.0,0.0,0.0
Inventory,0.0,,,,,,,,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,2.6,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,0.1,0.0,,,0.0,0.0,0.0,0.4,0.2,0.0,,0.0
Shares_Diluted,1014.023,972.0524,509.0909,500.7721,500.0,68.3491,0.3491,0.3467,0.3337,0.3747,0.2531,0.2236
Total_Assets,4.7,7.0,6.9,4.5,0.0,0.2,0.0,,,,,
Total_Liabilities,0.7,2.0,4.4,2.8,0.0,,0.3,,,,,
