AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
Current_Assets,82.4,71.7,73.8,46.4,42.1,50.6,9.5,3.8,0.6,2.2,3.9
Current_Liabilities,120.9,115.6,107.6,106.8,104.5,107.5,21.5,6.7,8.9,1.3,3.4
Diluted_EPS,-0.085,-0.111,-0.565,-0.546,-0.591,-0.589,-0.305,-0.958,-0.20600000000000002,-0.156,-0.094
Goodwill_Intangibles,93.3,90.2,95.0,100.4,105.2,109.6,27.4,13.3,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,61.1,64.8,62.2,80.0,75.9,66.4,7.6,0.0,0.0,0.0,0.0
Revenue,34.7,33.6,42.4,32.1,23.1,30.4,4.2,1.2,0.2,0.1,0.1
Shares_Diluted,242.283,230.0331,66.3905,39.1864,39.2175,38.6433,28.3675,27.8356,25.2902,22.9344,20.4032
Total_Assets,218.5,208.8,214.2,190.8,196.5,209.1,37.2,19.7,10.9,7.0,6.6
Total_Liabilities,232.6,230.7,216.1,220.7,215.4,209.0,29.7,6.7,8.9,1.3,3.4
