AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018
Current_Assets,5.7,1.5,1.5,2.5,6.0,2.4,4.9,8.5,11.6,3.2,0.1,0.3,0.0,0.2,0.6,0.3,0.3,0.1
Current_Liabilities,2.9,3.3,3.6,2.9,3.3,3.4,2.9,4.4,2.6,4.0,4.6,2.8,1.9,1.3,0.9,1.0,1.0,0.8
Diluted_EPS,-0.161,-4.914,-2.118,-4.275,-2.03,-1.619,-0.568,-12.563,-0.311,-0.106,-0.109,-0.28,-0.196,-0.39,-0.1939999999999999,-0.106,-0.153,0.017
Goodwill_Intangibles,6.4,7.1,16.0,16.0,15.9,15.8,15.7,19.1,1.7,1.7,2.4,2.6,2.7,2.8,2.0,2.3,2.4,2.7
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.6,0.7,0.8,1.2,1.7,2.0,2.7,4.4,6.0,6.0,5.6,4.2,4.7,3.9,2.8
Revenue,0.2,0.2,0.3,0.6,0.3,0.4,0.3,0.1,0.0,0.4,0.6,0.6,0.0,0.0,0.0,0.3,0.2,0.0
Shares_Diluted,8.2449,2.3752,1.657,1.5395,1.2721,1.0379,1.0091,0.9667,10.7336,11.6805,9.3442,9.1641,8.7757,7.5702,7.9008,6.6007,6.0365,5.6752
Total_Assets,12.3,8.8,17.7,18.8,22.3,18.5,21.0,28.2,13.8,5.5,3.3,3.9,3.8,4.0,3.7,3.8,3.9,2.9
Total_Liabilities,,,,,,,,,6.9,1.4,1.6,2.3,1.1,0.9,,,,
