AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Current_Assets,84.0,78.7,74.2,87.0,80.4,77.7,79.4,82.4,71.7,73.8,46.4,42.1
Current_Liabilities,216.8,216.4,117.2,121.2,96.4,116.4,130.4,120.9,115.6,107.6,106.8,104.5
Diluted_EPS,-1.035,-0.741,-0.903,-1.216,-1.199,-1.539,-2.15,-1.876,-2.436,-12.44,-12.014,-12.994000000000002
Goodwill_Intangibles,106.4,108.6,84.0,89.9,81.9,86.3,88.7,93.3,90.2,95.0,100.4,105.2
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,65.4,65.2,64.9,64.4,58.7,61.1,64.8,62.2,80.0,75.9
Revenue,51.4,40.9,66.7,65.1,48.2,61.2,59.6,34.7,33.6,42.4,32.1,23.1
Shares_Diluted,18.7186,18.4828,18.2847,18.2589,15.3813,12.4177,11.4914,11.0129,10.455,3.0178,1.781,1.7824
Total_Assets,204.7,203.7,167.6,186.4,171.3,174.0,190.2,218.5,208.8,214.2,190.8,196.5
Total_Liabilities,244.2,242.7,198.8,207.0,182.3,211.8,219.5,232.6,230.7,216.1,220.7,215.4
