AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,253.9,288.8,285.9,284.8,286.4,305.5,325.2,335.6,336.1,377.8,365.9,146.5,154.4,172.8,184.9,95.0,93.3,104.3,106.7
Current_Liabilities,81.9,89.1,83.6,70.4,61.8,87.9,82.8,73.0,59.4,65.7,55.9,47.3,42.8,52.1,45.5,35.7,28.5,30.3,22.3
Diluted_EPS,-1.291,-0.67,-0.714,-0.801,-1.71,-1.104,-0.807,-0.592,-0.953,-0.333,-0.167,-0.752,-0.338,-0.65,-0.725,-0.434,-0.337,-0.693,-0.426
Goodwill_Intangibles,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Inventory,16.4,15.2,14.5,14.4,12.4,10.3,10.0,9.3,6.9,5.3,5.1,5.0,4.2,4.0,3.5,2.8,2.5,2.1,2.3
LT_Debt,34.9,34.9,34.9,34.9,34.9,9.7,12.6,15.5,18.4,21.3,24.3,27.2,30.1,33.0,34.9,34.9,34.9,34.9,32.6
Revenue,111.4,112.6,103.9,102.1,92.4,81.8,85.4,81.3,74.3,78.8,71.9,50.9,63.5,59.1,54.7,52.4,48.3,43.1,38.1
Shares_Diluted,30.297,30.1531,30.0552,29.8431,29.5963,29.4404,29.3978,29.3189,29.1644,28.9433,28.0502,27.1766,26.8399,26.6082,25.2478,24.7248,24.4743,24.251,24.059
Total_Assets,421.7,448.2,440.4,435.7,428.7,463.0,480.3,485.2,478.5,511.7,497.2,276.2,282.9,306.2,310.1,207.3,117.2,117.5,119.0
Total_Liabilities,199.9,208.4,201.2,191.0,183.9,183.5,184.4,178.8,168.9,170.1,162.7,158.3,158.0,170.8,167.5,158.7,67.5,65.4,55.0
