AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,272.5,340.4,405.1,311.2,354.7,402.4,399.2,320.9,358.4,399.3,272.5,200.1
Current_Liabilities,40.9,39.0,43.4,34.8,30.7,27.2,34.4,29.4,33.9,31.8,37.8,26.7
Diluted_EPS,-0.631,-0.69,-0.652,-0.552,-0.578,-0.511,-0.593,-0.396,-0.5329999999999999,-0.392,-0.29,-0.539
Goodwill_Intangibles,44.9,46.0,47.0,48.0,49.1,24.7,,,,,,
Inventory,1.1,14.8,10.5,8.2,9.9,1.7,,,,,,
LT_Debt,231.2,230.5,229.8,82.3,81.9,61.5,36.1,0.0,0.0,0.0,0.1,0.1
Revenue,13.0,7.6,8.4,3.6,2.5,1.4,4.3,5.7,5.9,7.9,9.7,0.0
Shares_Diluted,102.053,101.79,101.599,101.512,101.104,99.616,95.129,91.044,90.876,82.42399999999998,79.04,69.539
Total_Assets,352.5,406.7,473.6,381.8,427.4,451.6,424.6,334.2,371.4,412.7,275.5,203.1
Total_Liabilities,284.9,283.7,288.7,137.3,134.0,111.3,93.5,40.5,45.7,44.4,42.5,31.3
