AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,950.5,871.6,816.1,857.6,857.5,830.2,768.5,805.5,501.3,486.7,513.7,498.3,529.7,522.0,493.6,485.2
Current_Liabilities,302.1,250.2,238.2,284.6,306.2,254.8,228.6,236.0,273.4,257.6,133.7,139.7,155.6,148.8,140.9,158.3
Diluted_EPS,0.658,1.019,1.001,-0.145,0.248,0.571,0.596,0.3,0.11800000000000001,0.219,0.515,-0.248,0.079,0.442,0.588,-0.215
Goodwill_Intangibles,452.1,448.3,446.4,444.5,447.5,443.7,445.8,348.1,349.7,341.7,205.3,208.2,209.6,208.8,211.7,214.5
Inventory,36.0,24.0,23.9,24.9,39.7,28.8,28.6,24.0,28.3,19.6,20.1,20.5,29.9,17.2,17.1,18.1
LT_Debt,440.3,448.6,455.3,457.0,340.8,338.5,329.4,306.0,4.6,5.3,2.1,3.5,5.1,6.7,8.6,20.6
Revenue,455.2,421.7,409.5,400.2,397.5,392.1,376.1,371.0,268.9,257.2,257.6,257.1,256.3,253.3,254.9,251.3
Shares_Diluted,42.7105,42.136,41.9634,40.5591,42.3685,41.6905,41.1024,42.1897,41.269,39.9389,39.9739,39.2886,42.1323,41.7533,40.3253,38.434
Total_Assets,1643.5,1574.5,1525.7,1570.4,1577.3,1534.2,1472.0,1404.5,1073.3,1036.0,827.0,813.5,819.6,809.0,783.7,784.8
Total_Liabilities,831.0,794.0,791.5,850.5,772.6,747.4,719.5,685.5,397.9,371.4,175.9,188.8,186.2,184.3,179.7,209.1
